"code","name","address","phone","email","contact_name","contact_phone","payment_method_id","departament_id","town_id","prefix_origin","seller_id"
"XCO-1039","MOTOREPUESTOS ACQUARONI, S.A. // MIXCO","17 CALLE 14-99 COMPLEJO INDUSTRIAL DISTRIBODEGAS 4 BODEGA 24 ZONA 4 MIXCO","2218-6100","","FRANCISCO CHAVEZ","0","1","1","1","CAP","1"
"CON-1040","PLASTIORIENTE","RUTA4, 1-27 ZONA 4 MINTER BODEGUITAS BOD 114","3219-1879","","MAURICIO LEONEL CHEW MEJIA","0","2","1","1","CAP","2"
"XCO-1041","PLASTIORIENTE","RUTA 4 1-27 ZONA 4 MISTER BODEGUITAS BOD 114","3219-1879","","MAURICIO LEONEL CHEW MEJIA","0","1","1","1","CAP","2"
"CON-1042","SIEMBRAS VISION, S.A.","6 AVE. 20-42 ZONA 10 C.C. PLAZA MUSICAL LOCAL 12","2329-0200","","JORGE BOLAÐOS","0","2","1","1","CAP","4"
"XCO-1043","SIEMBRAS VISION, S.A.","6 AVE. 20-42 ZONA 10 C.C. PLAZA MUSICAL LOCAL 12","2329-0200","","ROSSANA RUIZ","0","1","1","1","CAP","4"
"CON-1044","KARENS DESIGNS","30AV A 4-91 ZONA 7 TIKA 1","58085014","","DAVID QUEZADA","0","2","1","1","CAP","4"
"VD3-1046","MULTIPRODUCTOS HOSPITALARIOS E INDUSTRIALES","27 AVENIDA 7-25 ZONA 4 DE MIXCO PROYECTO DISTRIBODEGAS II BODEGA 11","2354-6566","","GERMAN ARANA","0","3","1","1","CAP","1"
"XCO-1047","IMPORTADORA PASCAL","17 AV 24-76 ZONA 6 PROYECTO 4-3","3352-9770","","ELY DEL ROSARIO PALACIOS DE CASTILLO","0","1","1","1","CAP","3"
"XCO-1048","EXCLUSIVAS JIREH","19 CALLE 1-10 ZONA 1 CIUDAD DE GUATEMALA","2253-2808","","ANA CERRATO","0","1","1","1","CAP","3"
"VD3-1049","ESPORANGIO, S.A.","KM 14.5 CARR A EL SALVADOR GRAN PLAZA BODEGA 122 STA CATARINA PINULA","2303-6600","","CARLOS MONTERROSO","0","3","1","1","CAP","1"
"VD3-1050","EMPAQUE Y DISTRIBUCION DE PRODUCTOS, S.A.","KM 14.5 CARR A EL SALVADOR C.C. GRAN PLAZA BODEGA 105 SANTA CATARINA PINULA","2303-6600","","CARLOS MONTERROSO","0","3","1","1","CAP","1"
"VD3-1051","GRUPO MAS VISION, S.A.","C.C. ZONA 4 TORRE PROFESIONAL 1 NIVEL 3 OF 211","2425-8484","","CLAUDIA CUESTAS","0","3","1","1","CAP","1"
"XCO-1052","TECNOMILK GUATEMALA","4TA CALLE 23-66 ZONA 6 BARRIO SAN ANTONIO G.","2270-0418","","NERY ORREGTO","0","1","1","1","CAP","1"
"GUA-1053","FLUSHING COSMETICS","KM 16.5 CARRETERA A SAN JUAN SACATEPEQUEZ"," 2327-6666","","SARA NOC","0","3","1","1","CAP","3"
"VD2-1054","LLANTAS Y MANGUERAS, S.A.","15 CALLE 8-01 ZONA 12 REFORMITA","2329-4949","","EDGAR MONTENEGRO","0","3","1","1","CAP","2"
"VD2-1055","IMPORTADORA UNO, S.A","13 AVENIDA A 2-84 ZONA 2 MIXCO","2203-7272","","MONICA JOSE NOGUERA MORALES","0","3","1","1","CAP","2"
"XCO-1056","NOVEDADES ESPERANZA","AV BOLIVAR 22-77 ZONA 1","4444-3109","","DAVID COS TIGUILA","0","1","1","1","CAP","2"
"XCO-1057","OFERTERO ESC","7 CALLE 5-28 ZONA 2 COL MOSE LUZ ESCUINTLA","5555-3939","","JOSE BARRIOS","0","1","1","1","CAP","2"
"CON-1058","OFERTERO ESC","7 CALLE 5-28 ZONA 2 COL MOSE LUZ ESCUINTLA","5555-3939","","JOSE BARRIOS","0","2","1","1","CAP","2"
"XCO-1059","AGROSAFARI, S.A.","5TA AV 6-45 ZONA 9 GUATEMALA","2332-3399","","ELDER GODOY","0","1","1","1","CAP","1"
"XCO-1061","LIVISTO GUATEMALA, S.A.","5TACALLE 3-30 ZONA9","23629071","","CRISTIAN ABAC","0","1","1","1","CAP","2"
"VD2-1062","LIVISTO GUATEMALA, S.A.","5TA CALLE 3-30 ZONA 9","23629071","","CRISTIAN ABAC","0","3","1","1","CAP","2"
"XCO-1063","VETS AND PETS TRADING GUATEMALA, S.A.","KM 14.5 CARR A EL SALVADOR C.C. GRAN PLAZA B 312","2296-1906","","TALIA OVANDO","0","1","1","1","CAP","2"
"CON-1064","VETS AND PETS TRADING GUATEMALA, S.A.","KM 14.5 CARR A EL SALVADOR C.C. GRAN PLAZA B 312","2296-1906","","TALIA OVANDO","0","2","1","1","CAP","2"
"XCO-1065","INSUMOS VETERINARIOS PARA GUATEMALA, S.A.","KM 14.5 CARR A EL SALVADOR BOD 312 C.C. GRAN PLAZA","2296-1906","","CLAUDIA GARRIDO","0","1","1","1","CAP","2"
"CON-1066","INSUMOS VETERINARIOS PARA GUATEMALA, S.A.","KM 14.5 CARR A EL SALVADOR BOD 312 C.C. GRAN PLAZA","2296-1906","","CLAUDIA GARRIDO","0","2","1","1","CAP","2"
"XCO-1067","LA GRINGA, IMPORTADORA DE PACAS","17 AVE. 46-16 ZONA 12 COLONIA LA COLINA","54860170","","BYRON MUÐOZ","0","1","1","1","CAP","2"
"VD2-1068","CONVEGUA, S.A.","50 CALLE 15 AV FINAL SEC B CASA 9 VIENTOS DEL VALLE ZONA 12","2376-4669","","JUAN AVILA","0","3","1","1","CAP","2"
"XCO-1069","MUEBLES MODERNOS","AV LA REFORMA 02-18 ZONA 9 LOCAL 8","4841-5377","","MAGDIEL CRESPO","0","1","1","1","CAP","2"
"CON-1070","MUEBLES MODERNOS","AV LA REFORMA 02-18 ZONA 9 LOCAL 8","4841-5377","","MAGDIEL CRESPO","0","2","1","1","CAP","2"
"XCO-1071","LGD","KM 113 CARRETERA PANAMERICANA ALDEAP OZA DE AGUA GUAZACAPAN SANTA ROSA","5065-1686","","MYNOR GUERRA","0","1","1","1","CAP","2"
"CON-1072","LGD","KM 113 CARRETERA PANAMERICANA ALDEA POZA DE AGUA GUAZACAPAN SANTA ROSA","5065-1686","","MYNOR GUERRA","0","2","1","1","CAP","2"
"CON-1073","AGRO INDUSTRIAS CITRICAS, S.A.","KM 84.5 CA9 INTERIOR FINCA AGUA BLANCA","2300-3000","","WALTER GOMAR","0","2","1","1","CAP","1"
"XCO-1045","KARENS DESINGS","30AV A 4-91 ZONA 7 TIKAL 1","58085014","","DAVID QUEZADA","0","1","1","1","CAP","4"
"XCO-1076","SUJEIRY MARIELA POSADAS","2DA AVENIDA 2-62 ZONA 1 BARRIO JESUS Y MARIA ESQUIPULAS","5387-7761","","SUJEIRY POSADAS","0","1","1","1","CAP","1"
"VD3-1077","MERCAGRO, S.A.","2 CALLE 17-16 ZONA 8 MIXCO SECT B1","22981512","","DINA ALARCON","0","3","1","1","CAP","1"
"XCO-1078","MERCAGRO, S.A.","2 CALLOE 17-16 ZONA 8 MIXCO SECTOR B1","22981512","","DINA ALARCON","0","1","1","1","CAP","1"
"XCO-1079","EL TALLER DE JORGE","5AV 5-58 CALLE REAL PASTORES","41638589","","JORGE GARCIA","0","1","1","1","CAP","1"
"PRE-1080","IMPORTADORA MODA EXPRESS GT","RES LA ALAMEDA, FINCA MAZA, ZONA 1 COATEPEQUE","5577057","","KARLA DIAZ","0","4","1","1","CAP","2"
"VD2-1081","IMPORTADORA MODA EXPRESS GT","RES LA ALAMEDA FINCA MAZA ZONA 1 COATEPEQUE","55777057","","KARLA DIAZ","0","3","1","1","CAP","2"
"XCO-1082","STELIS FLOWER","KM 2.3 CARRETERA A EL SLTO ESCUINTLA","53186002","","LISETTE DE DEVRIES","0","1","1","1","CAP","2"
"CON-1083","STELIS FLOWER","KM 2.3 CARRETERA A EL SALTO ESCUINTLA","53186002","","LISETTE DE DE VRIES","0","2","1","1","CAP","2"
"CON-1085","GREEN DESERT SUCULENTAS","DIAGONAL 1 9D-28 COL SAN PABLO ZONA 3 CHIMALTENANGO","3683-6779","","LESTER COY","0","2","1","1","CAP","4"
"PRE-1086","VARIEDADES ROSSILL","BARRIO LA REFORMA, A LA PARA DE HOTEL LA REFORMA, MONJAS, JALAPA","4873-7359","","EVELIN ROCIL","0","4","1","1","CAP","3"
"XCO-1087","AUTOPARTES Y MAS DE GUATEMALA, S.A.(APYMSA)","14AV. 16-70 ZIBA 4 DE MIXCO CONDADO EL NARANJO DIST. BODEGAS EL NARANJO BOD","226-4448","","RONY PEREZ / DENIS FUENTES","0","1","1","1","CAP","2"
"CON-1088","AUTOPARTES Y MAS DE GUATEMALA, S.A.","5TA CALLE 3-28 ZONA 9 GUATEMALA","22964448","","RONY PEREZ /DENIS FUENTES","0","2","1","1","CAP","2"
"XCO-1089","IMPORTADORA TITO","17 CALLE A 12-50 ZONA 11 CIUDAD","2221-5353","","AUGUSTO JUAREZ","0","1","1","1","CAP","1"
"XCO-1090","SUMINISPRO","13 CALLE 12-96 ZONA 11 BODEGA 1018","2458-4580","","GABRIELA MARROQUIN","0","1","1","1","CAP","2"
"CON-1091","SOHER, SOCIEDAD ANONIMA","20 CALLE 11-02 ZONA 10 INTERIOR C","2292-4507","","ALEJANDRA SOSA","0","2","1","1","CAP","2"
"XCO-1092","SOHER, SOCIEDAD ANONIMA","20 CALLE 11-02 ZONA 10 INTERIOR C","2292-4507","","ALEJANDRA SOSA","0","1","1","1","CAP","2"
"XCO-1093","LA MEXICANA GT","DIAGONAL 17 AVENIDA MARISCAL 26-49 ZONA 11 COL GRANAI 2","5587-3181","","N/A","0","1","1","1","CAP","1"
"CON-1084","DISTRIBUIDORA DE ALIMETNOS LOS HERMANOS J&E S.A.","LOTE 1 MANZANA 1 ENTRADA A COLONIA EL ROSARIO ZONA 18","5721-6099//4996-3883//3695-8984","","JELVER RUIZ","0","2","1","1","CAP","1"
"XCO-1094","DISTINCOMER, S.A.","AV PETAPA 46-73 ZONA 12","2477-5303","","OTTO ROGELIO DIAZ","0","1","1","1","CAP","1"
"PRE-1095","UKA","3 AV 16-50 ZONA 2 JARDINES DE SANTA DELFINA CASA 17","5805-0098","","ANDREA CEBALLOS","0","4","1","1","CAP","4"
"CON-1096","AZTECA IMPORTS","AV PETAPA 42-85 ZONA 12 OFIBODEGAS EMPRESARIAL PETAPA BODEGA NO. 5","5458-5582","","BRANDON SUBUYUC","0","2","1","1","CAP","2"
"XCO-1097","AZTECA IMPORTS","AV PETAPA 42-85 ZONA 12 OFIBODEGAS EMPRESARIAL PETAPA BODEGA NO. 5","5458-5582","","BRANDON SUBUYUC","0","1","1","1","CAP","2"
"CON-1098","DISTRIBUIDORA EMANUEL","3RA AVENIDA 20-14 ZONA 1","2250-0871","","PEDRO SAJCHE","0","2","1","1","CAP","2"
"XCO-1099","DISTRIBUIDORA EMANUEL","3RA AVENIDA 20-14 ZONA 1","2250-0871","","PEDRO SAJCHE","0","1","1","1","CAP","2"
"XCO-1100","MACRO SISTEMAS SA .","BODEGA 2,  15 AV. FINAL SUR 6-56 ZONA 1 CHIQUIMULA","7790-1818","","RUBEL RAMIREZ","0","1","1","1","CAP","3"
"GUA-1101","KRISHPAR HEALTHCARE, S.A.","CALZADA CONCEPCION 5-26 OFIBODEGAS PLAZA VILLA NUEVA ZONA 6 BODEGA 5","23143936","","JULIO ROBERTO GARRIDO LOPEZ","0","3","1","1","CAP","2"
"XCO-1102","EL CLOSET DE LULU","RESIDENCIALES VILLA DE SANTIAGO ZONA 3 ESQUIPULAS","4211-2527","","DAMARIS RAMOS GUERRA","0","1","1","1","CAP","3"
"XCO-1103","MANIAS SAN JOSE CHIQUIMULA","3RA AV. 10-37 ZONA 4 EL MOLINO CHIQUIMULA","0","","NAPOLEON OSORIO","0","1","1","1","CAP","3"
"CON-1104","MAS COLECCION","7MA AV 10-75 RESIDENCIALES CATALINA ZONA 6 VILLA NUEVA","3304-3962","","MISAEL LOPEZ","0","2","1","1","CAP","2"
"XCO-1105","MAS COLECCION","7MA AV 10-75 RESIDENCIALES CATALINA ZONA 6 VILLA NUEVA","3304-3962","","MISAEL PEREZ","0","1","1","1","CAP","2"
"XCO-1106","ALMACEN LA GRNA CHINA J&J S.A.","CALZADA ROOSEVELT ZONA 2 DE MIXCO MOLINO LAS FLORES","4716-7610","","CHUNRON JIN","0","1","1","1","CAP","2"
"XCO-1107","MORADA","13 CALLE  14-76  ZONA 3  MIXCO COL LOMAS DE COTIO SOBRE CALZ MATEO FLORES","0","","N/A","0","1","1","1","CAP","2"
"CON-1108","TRAMSAT S,A.","CIUDAD GUATEMALA","5657-3395","","N/A","0","2","1","1","CAP","3"
"XCO-1109","B COLORS, S.A.","28 CALLE 11-82 ZONA 13 COLONIA SANTA FE","2312-8890","","NORMA BARRIOS","0","1","1","1","CAP","3"
"CON-1110","B COLORS, S.A.","28 CALLE 11-82 ZONA 13 COLONIA SANTA FE","2312-8890","","NORMA BARRIOS","0","2","1","1","CAP","3"
"XCO-1111","PREFUMERIA PARIS","13 AVENIDA 4-26 ZONA 1","3526-6485","","HUGO PALMA","0","1","1","1","CAP","1"
"XCO-1112","LABORATORIO TOPEX DE GUATEMALA, S.A.","6 TA CALLE 7-25 ZONA 2 CIUDAD NUEVA GUATEMALA","2319-2222","","HENRY JIMENEZ","0","1","1","1","CAP","1"
"XCO-1113","DISTRITO MODA NOVA","20 CALLE 2-40 ZONA 1 C-C- ÐA 20 LOCAL L","48805636--49685623","","N/A","0","1","1","1","CAP","1"
"XCO-1114","MUNDIPACAS","CALZADA ROOSEVELT 9-44 ZONA 7","57878200","","BERNNY GARCIA","0","1","1","1","CAP","1"
"PRE-1115","AGRONEGOCIOS RB","LOTIFICACION SINAI LOTE 24 CALLEJON BARRILES ZONA 2 TIQUISATE ESCUINTLA","5966-9052","","RUDY BAECHILI","0","4","1","1","CAP","2"
"VD3-1116","SERVI PASTILLAS, S.A.","14 AVENIDA 19-50 ZONA 4 DE MIXCO CONDADO EL NARANJO OFIBODEGAS SAN SEBASTIA","2431-9595","","MARIO PINEDDA","0","3","1","1","CAP","1"
"XCO-1117","SERVI PASTILLAS, S.A.","14 AVENIDA 19-50 ZONA 4 DE MIXCO CONDADO EL NARANJO OFIBODEGAS SAN SEBASTIA","2431-9595","","MARIO PINEDA","0","1","1","1","CAP","1"
"XCO-1118","BOTICA GANADERA, S.A.","3RA AV 11-12 ZONA 9","2360-7459","","RENEE VALENZUELA","0","1","1","1","CAP","2"
"VD3-1119","DISTRIBUIDORA ATP","6TA AV 7-37 APTO A NUEVA MONSERRAT ZONA 3 MIXCO","5719-5147//5381-6100","","ANTONIO TOMA","0","3","1","1","CAP","1"
"PRE-1120","SMELLS","3RA CALLE 11-20 ZONA 1 CHIQUIMULA","7382-7800//3083-0180","","WILLIAM FERNANDO SOSA LARIOS","0","4","1","1","CAP","2"
"XCO-1121","DISTRIBUIDORA R Y R","KM 17.5 CARR BARCENAS LOTE 12 COL EL MAESTRO ZONA 3 VILLA NUEVA","6629-3610","","N/A","0","1","1","1","CAP","3"
"VD2-1122","TECNOLOGIA PECUARIA, S.A.","3RA CALLE 3-17 ZONA 9","2329-5660","","SILVIA FUENTES","0","3","1","1","CAP","2"
"XCO-1123","TECNOLOGIA PECUARIA, S.A.","3RA CALLE 3-17, ZONA 9","2329-5660","","SILVIA FUENTES","0","1","1","1","CAP","2"
"XCO-1124","ALMACEN CONY","8 AVE 5-24 ZONA 11","2253-8441","","CONSUELO QUINTI","0","1","1","1","CAP","1"
"VD2-1125","PROMEQUI","2A. CALLE 16-53 Z.4 DE MIXCO COL. VALLE DEL SOL BOD L","24372503","","DANIEL BARRENO","0","3","1","1","CAP","2"
"XCO-1126","PROMEQUI","2A CALLE 16-53 Z.4 DE MIXCO COL. VALE DEL SOL BOD L","24372503","","DANIEL BARRENO","0","1","1","1","CAP","2"
"PRE-1127","PLASTIORIENTE","RUTA4, 1-27 ZONA 4 MINTER BODEGUITAS BOD 114","3219-1879","","MAURICIO LEONEL CHEW MEJIA","0","4","1","1","CAP","2"
"PRE-1128","DISTRIBUIDORA MUNESH PORTILLO","BARRIO LA ESCUELA SAN JUAN ERMITA","30441091","","DELMY PORTILLO","0","4","1","1","CAP","3"
"VD3-1129","LABORATORIO OPTICO TOPEX DE GUATEMALA, S.A.","6TA CALLE 7-25 ZONA 2 LOCAL B GUATEMALA","2319-2209","","HENRRI JIMENEZ","0","3","1","1","CAP","1"
"PRE-1130","PICANTE PUBLICIDAD","3RA CALLE 5-22 ZONA 1 MAZATENANGO SUCHITEPEQUEZ","3209-0273","","NESLI RODAS","0","4","1","1","CAP","2"
"XCO-1131","BASS FACTORY, S.A. // EXTREME AUDIO GUATEMALA","10 AVENIDA 33-21 ZONA 11 LAS CHARCAS BODEGA 1","5119-2394","","DAVID SAPON","0","1","1","1","CAP","1"
"CON-1132","BASS FACTORY, S.A. // EXTREME AUDIO GUATEMALA","10 AVENIDA 33-21 ZONA 11 LAS CHARCAS BODEGA 1","5119-2394","","DAVID SAPON","0","2","1","1","CAP","1"
"PRE-1134","COPLASTIC","26 AVENIDA 6-91 ZONA 4 DE MIXCO LOGISTICA NARANJO BODEGA B2","5128-6321","","JOSE MAZARIEGOS","0","4","1","1","CAP","1"
"CON-1135","CORPORACION MKD, S.A.","KM 170, CHIQUIMULA","56340453","","DUNIA GUERRA","0","2","1","1","CAP","1"
"XCO-1136","CORPORACION MKD, S.A","KM 170 CHIQUIMULA","56340453","","DUNIA GUERRA","0","1","1","1","CAP","1"
"CON-1137","PACAS AMERICANAS","KM 170, CHIQUIMULA","56340453","","JULIO ESPAÐA","0","2","1","1","CAP","1"
"XCO-1138","PACAS AMERICANAS","KM 170, CHIQUIMULA","56340453","","JULIO ESPAÐA","0","1","1","1","CAP","1"
"CON-1139","COMERCIALIZADORA GUERRA GONZALEZ, S.A.","KM 170, CHIQUIMULA","56340453","","ADALI GUERRA","0","2","1","1","CAP","1"
"XCO-1140","COMERCIALIZADORA GUERRA GONZALEZ, S.A.","KM 170, CHQIUIMULA","56340453","","ADALI GUERRA","0","1","1","1","CAP","1"
"XCO-1141","TEXTILES CANTON, S.A.","AV BOLIVAR 20-83 ZONA 1","2202-1700","","NA","0","1","1","1","CAP","3"
"XCO-1142","SELFI MELIZA GONZALES DELGADO","ESCUINTLA","3583-5582","","SELFI MELIZA GONZALES DELGADO","0","1","1","1","CAP","3"
"XCO-1143","BEARING SUPPLY S.A.","8 CALLE A 15-54 ZONA 6 GUATEMALA","2317-4382","","ANDRE VALDEZ","0","1","1","1","CAP","1"
"XCO-1144","PICANTE PUBLICIDAD","3RA CALLE 5-22 ZONA 1 MAZATENANGO SUCH","3209-0273","","NESLI RODAS","0","1","1","1","CAP","2"
"XCO-1145","ARTESANIAS Y MANUALIDADES LOS ANGELES","8VA CALLE 5-20 ZONA 1 ESCUINTLA","5568-1835","","GLADYS JERONIMO","0","1","1","1","CAP","3"
"CON-1146","OPTICAL YOU","4TA AVENIDA SUR 15-64 C.C. MARI CENTER 2DO NIVEL LC 27","7888-1623","","EDGAR CHICOJAY","0","2","1","1","CAP","3"
"CON-1147","DREAMERS","RESIDENCIAL SAN ANTONIO APTO 3 CHIQUIMULILLA SANTA ROSA","5815-4857","","KAREN CASTILLO","0","2","1","1","CAP","1"
"XCO-1148","RIMA MODA","2 AV 19-81 ZONA 1 LOCAL C","2232-1136","","SAMER HANNA","0","1","1","1","CAP","3"
"CON-1149","MILIS","3RA CALLE 0-37 APTO D SEC B ZONA 0 ESCUINTLA","5916-5275","","MILDRED CALDERON","0","2","1","1","CAP","3"
"XCO-1150","MILLIS","3RA CALLE 0-37 APTO D SEC B ZONA 0 ESCUINTLA","5961-5275","","MILDRED CALDERON","0","1","1","1","CAP","3"
"VD2-1151","DROGUERIA DISPROFARMACEUTICAL","11 CALLE 6-21 ZONA 4 MIXCO CENTRO EMPRESARIAL ZONA DE NEGOCIOS BODEGA 42","2368-5312","","LESLY PIRIR","0","3","1","1","CAP","2"
"CON-1152","TIRESCORP S.A.","21 CALLE 5-55 ZONA 11 MARISCAL","2376-1700","","VICTOR BRADLEY","0","2","1","1","CAP","2"
"XCO-1153","TIRESCORP, S.A.","21 CALLLE 5-55 ZONA 11 MARISCAL","2376-1700","","VICTOR BRADLEY","0","1","1","1","CAP","2"
"VD2-1154","TIRESCORP, S.A.","21 CALLE 5-55 ZONA 11 MARISCAL","2376-1700","","VICTOR BRADLEY","0","3","1","1","CAP","2"
"CON-1155","PRODUCTOS KIMA","2DA AV 6-40 ZONA 1 FRAIJANES","5863-6773","","MARCELA ALEJANDRA PEREZ","0","2","1","1","CAP","3"
"XCO-1156","GANGALLANTAS","21 CALLE 5-55 ZONA 11 MARISCAL","2376-1700","","VICTOR BRADLEY","0","1","1","1","CAP","2"
"CON-1157","GANGALLANTAS","21 CALLE 5-55 ZONA 11 MARISCAL","2376-1700","","VICTOR BRADLEY","0","2","1","1","CAP","2"
"VD2-1158","GANGALLANTAS, S.A.","21 CALLE 5-55 ZONA 11 MARISCAL","2376-1700","","EVELYN MACARIO","0","3","1","1","CAP","2"
"XCO-1159","ARTESANIAS JORLY","3RA CALLE 3-59 ZONA 2 COL POPULAR","5231-5908","","KLANCY MUTZUS","0","1","1","1","CAP","3"
"PRE-1160","MANDRAKE","8 CALLE 10-45 ZONA 7 COLONIA QUINTA SAMAYOA","3718-5692","","ALBA LOPEZ","0","4","1","1","CAP","3"
"XCO-1161","VITAROL","4TA AVENIDA 10-30 A ZONA1 CIUDAD","3153-2661","","JOSELINA CATELLANOS","0","1","1","1","CAP","1"
"CON-1162","HERBERT MARROQUIN","32 CALLE B 12-91 ZONA 13 SANTA FE","59573590","","HERBERT MARROQUIN","0","2","1","1","CAP","3"
"CON-1163","FORQUIMSA (ROBIN  ARNALDOJOCOP RAXON)","KM 23.5 LOT 09 CARRETERA A SAN PEDRO SACATEPEQUEZ","2301-9952","","ROBIN JOCOP","0","2","1","1","CAP","3"
"GUA-1164","IMPORTACIONES CRESGO, S.A.","CALZ LA PAZ 18-40 ZONA 5 OFIBODEGAS CENTRO 5 BOD 18","2210-8000","","N/A","0","3","1","1","CAP","3"
"XCO-1165","LAURA JUAREZ","3 CALLE 3-59 ZONA 2 COLONIA POPULAR","5021-3611","","LAURA JUAREZ","0","1","1","1","CAP","3"
"VD3-1166","GRUPO MIDI, S.A.","25 AV 5-30 ZONA 18 OFIBODEGAS LA MODERNA BODEGA 8","2202-9000","","EVELIN REVOLORIO","0","3","1","1","CAP","1"
"XCO-1167","PARLOP DISTRIBUCIONES","KM 14.5 CARR AL PACIFICO CASA 2 SEC 3 HACIENDA DE LAS FLORES Z 2 VILLA NUEV","3008-3315","","LUIS PAREDES","0","1","1","1","CAP","2"
"CON-1168","PARLOP DISTRIBUCIONES","KM 14.5 CARR AL PACIFICO CASA 2 SEC 3 HACIENDA LAS FLORES Z2 VILLA NUEVA","3008-3315","","LUIS PAREDES","0","2","1","1","CAP","2"
"XCO-1169","NIM MODA","2 AVENIDA 19-51 PLAZA SAN ANGEL ZONA 1","4607-0530","","ANNA // ADDA","0","1","1","1","CAP","3"
"XCO-1170","VEHICULOS RECREATIVOS, S.A.","8 AVENIDA 00-58 ZONA 2 DE MIXCO COLONIA EL TESORO","2229-7300","","ISMAR PALMA","0","1","1","1","CAP","1"
"XCO-1171","DREAMERS","RESIDENCIAL SAN ANTONIO APTO 3 CHIQUIMULILLA SANTA ROSA","5815-4857","","KAREN CASTILLO","0","1","1","1","CAP","1"
"CON-1172","PHARMA FOCUS INTERNATIONAL, S.A.","CALZ ATANAXIO TZUL 22-00 ZONA 12 EMPRESIAL CORTIJO 2 OFIBODEGAS 510","22280414","","KARLA PAREDES","0","2","1","1","CAP","2"
"XCO-1173","OSCAR SABAN","12 AVENIDA 4-16 ZONA 7 COLONIA QUINTA SAMAYOA","30219851","","OSCAR SABAN","0","1","1","1","CAP","1"
"CON-1174","BILOBA DISTRIBUCIONES, S.A.","8 AV 10-56 ZONA 21 OFIBODEGAS ATANASIO","2316-2954","","NOHEMI HERNANDEZ","0","2","1","1","CAP","2"
"XCO-1175","BILOBA DISTRIBUCIONES, S.A.","8 AV 10-56 ZONA 21 OFIBODEGAS ATANASIO","2316-2954","","NOHEMI HERNANDEZ","0","1","1","1","CAP","2"
"XCO-1176","FLOREN'S","21A V 4-76 ZONA 8 DE MIXCO SAN CRISTOBAL 2 SECTOR B1","3299-0574","","LORENA MONROY","0","1","1","1","CAP","1"
"XCO-1177","ALMACEN SEPTIMA","2 AV 18-08 ZONA 1","2220-1620","","N/A","0","1","1","1","CAP","1"
"XCO-1178","STEFANIA SALAZAR","3A CALLE 4-63 ZONA 2 BARRIO EL ZAPOTE PROGRESO JUTIAPA","5325-5564","","STEFANIA SALAZAR","0","1","1","1","CAP","3"
"XCO-1179","BODEGA VETERINARIA, S.A.","7 CALLE 3-24 ZONA 18 INTERBODEGA OFIBODEGA 24","2509-3838","","SHARON MALDONADO","0","1","1","1","CAP","2"
"CON-1180","REXTERRA, S.A.A","KM 16.5 CARRETERA AL SALVADOR ENTRADA POVAON COND COLINAS ANDA LUCIA CASA 7","4008-0844","","JOSE ENRIQUEZ","0","2","1","1","CAP","1"
"XCO-1181","REXTERRA, S.A.","KM 16.5 CARRETERA AL SALVADOR ENTRADA PAVON COND COLINAS ANDA LUCIA CASA 7","4008-0844","","JOSE ENRIQUEZ","0","1","1","1","CAP","1"
"PRE-1182","SUCHITAN EXPRESS","BARRIO LA JAVIA CALLE HACIA EL CEMENTERIO STA CATARINA MITA JUTIAPA","4686-0461","","YELITZA VASQUEZ","0","4","1","1","CAP","2"
"XCO-1183","MULTIMOTO ZONA 6","15 AV 2-10 ZONA 6 LOCALA 1 MULTIMOTO","2254-5077 // 88","","VICTOR VALDEZ","0","1","1","1","CAP","1"
"XCO-1184","DETOMELEC","CALZ AGUILAR BATRES 57-85 CARR PACIFICO KM 12 ZONA 12 FLEXIBODEGAS BOD 5","2477-3994","","ESTUARDO MELENDEZ","0","1","1","1","CAP","1"
"XCO-1185","GLASS ESSENCE","8 AV 9-35 ZONA 1","2251-8931","","ILEANA GUERRA","0","1","1","1","CAP","1"
"XCO-1186","BENETERRA, ABONOS ORGANICOS","KM 70 AMBERES SANTA ROSA DE LIMA","3656-4581","","ANTONIO SARAVIA","0","1","1","1","CAP","1"
"XCO-1187","MACO GUATEMALA, S.A.","11 CALLE 6-11 EL LLANO Z. 4 MIXCO OFIBODEGAS ZONA DE NEGOCIOS SAN NICOLAS B","2372-2180","","JORGE LUNA","0","1","1","1","CAP","2"
"XCO-1189","MULTINEGOCIOS GENERALES, S.A.","CALZ AGUILAR BATRES 34-77 ZONA 12 C.C. LA CORUÐA BODEGA 4","2314-1515","","MAURICIO MENDEZ","0","1","1","1","CAP","1"
"VD3-1188","MULTINEGOCIOS GENERALES, S.A.","CALZ AGUILAR BATRES 34-77 ZONA 12 C.C. LA CORUÐA BODEGA 4","2314-1515","","MAURICIO MENDEZ","0","3","1","1","CAP","1"
"VD2-1190","INVERSIONES MULTIPLES ALJABA, S.A.","11 CALLKE 6-21 D INTERIO BOD 69 ZONA 4 ZONA DE NEGOCIOS SAN NICOLAS","2221-3071","","JOEL OSEAS CU CHOY","0","3","1","1","CAP","2"
"XCO-1191","CHINA INTERNACIONAL","25-49 ZONA 1 LOCAL C FTE ESTACION DON BOSCO","4214-1475","","MARLON RODRIGUEZ","0","1","1","1","CAP","3"
"CON-1192","DISTRIBUIDORA SUPER HOGAR","15 CALLE 2-04 ZONA 1","2220-7151","","ELIZANDRO HERNANDEZ","0","2","1","1","CAP","2"
